"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-miR-3940-3p",10.8554830982536,0.870457318779279,1.15876263095999,0.751195538691246,0.45253498474032,0.82735786484053
"hsa-miR-3940-5p",1.38452090796903,0.764942613734912,2.95073929852088,0.259237613474818,0.795451911435386,NA
"hsa-miR-3942-5p",1.16958640776766,1.66364995219462,2.98774671871959,0.556824292290607,0.577647484787999,NA
"hsa-miR-3960",0.975950190435213,2.97045788122595,2.99858785559617,0.990618926066241,0.321871692587311,NA
"hsa-miR-409-3p",167.168077984616,-0.912383579224464,0.557339900280079,-1.63703258777268,0.101623660638946,0.453711554075273
"hsa-miR-409-5p",0.673630885440499,-1.7676413798167,3.01715262128137,-0.585864091643463,0.557966849587506,NA
"hsa-miR-411-5p",8.15958672880588,-1.77820410786715,1.22541840787824,-1.45109955622915,0.146752140089004,0.539172943416411
"hsa-miR-421",28.9986218157466,0.332121466710783,0.683509455409457,0.485906177423434,0.627033688356941,0.883537316520756
"hsa-miR-423-3p",540.687068576376,0.826961902575768,0.234836353810856,3.52143903256916,0.000429211352274285,0.0446564589083241
"hsa-miR-423-5p",23390.252790085,-0.143241635797032,0.289051521638211,-0.495557452820881,0.620206677587976,0.883537316520756
"hsa-miR-424-3p",4.22630725230361,0.0998919865477056,1.5003984884235,0.0665769709303453,0.946918479595003,NA
"hsa-miR-424-5p",20.9038032421101,-0.1573030583687,0.830584057659174,-0.189388487436209,0.849788346887344,0.932629376334691
"hsa-miR-425-3p",53.8791656798663,0.00356903651857058,0.594270069352656,0.00600574840065287,0.995208134881378,0.998003663350146
"hsa-miR-425-5p",1415.76468350063,0.906090567830673,0.272565074454072,3.32430913845255,0.000886378819253648,0.0464817737153073
"hsa-miR-4286",0.651895402261176,-1.75407775459972,3.01755505747475,-0.581291052255936,0.561044310073055,NA
"hsa-miR-429",3.09408931402517,0.92780889144276,1.87148458856646,0.495760903996251,0.6200631114692,NA
"hsa-miR-4301",1.03520577055125,2.56934737718986,2.9992766871369,0.856655669084852,0.391635209945281,NA
"hsa-miR-4306",7.40558007866533,1.55902923214596,1.17247610707969,1.3296895542111,0.183620577920109,0.58011102935822
"hsa-miR-431-5p",43.1398770352243,-1.16078580732772,0.544927424825029,-2.13016587979664,0.0331579209061276,0.238939685605656
"hsa-miR-432-5p",266.52328889913,-1.25440965671041,0.491263249609134,-2.55343679322332,0.0106665636621547,0.146460124130355
"hsa-miR-4326",5.62996481991623,0.658631037588912,1.29433752385801,0.508855708382573,0.610853367709573,0.883537316520756
"hsa-miR-4429",16.014063358036,0.108720356307387,0.544974178689473,0.199496344154932,0.841874502821887,0.932629376334691
"hsa-miR-4433a-5p",2.2683382121587,-2.98985297481167,1.89348266783676,-1.57902315431674,0.114330746204965,NA
"hsa-miR-4433b-3p",13.4771236247751,2.20756563743509,1.27882875924588,1.7262402190086,0.0843042052276418,0.417156710892297
"hsa-miR-4433b-5p",532.802476671217,0.346948362018557,0.469069871196644,0.739651773270914,0.459511318067758,0.827981340299246
"hsa-miR-4435",0.396412635857768,2.14926383551373,3.02759091563004,0.709892417901666,0.477770852599927,NA
"hsa-miR-4437",1.06167919693285,-3.54722611775986,2.99490275625794,-1.18442113365712,0.236246398523901,NA
"hsa-miR-4440",0.33961424370053,1.97533390089469,3.03306775547157,0.651265998700901,0.51487479303137,NA
"hsa-miR-4446-3p",19.6594240955894,-0.411498146173031,1.15210915403879,-0.357169409452653,0.720964985262375,0.889715891412937
"hsa-miR-4449",1.42185602925078,-2.44306470086675,2.91422597812192,-0.83832369871371,0.401848929492619,NA
"hsa-miR-4454",0.806018378357951,3.15060365974417,3.00181537025379,1.0495661028872,0.293917648589796,NA
"hsa-miR-4466",0.675578339945817,2.89476254400731,3.00712555862657,0.962634412022828,0.335731021882433,NA
"hsa-miR-4467",11.7533140883498,0.588944387287433,1.32948476306963,0.442986940239636,0.657775181003071,0.884176186771065
"hsa-miR-4473",0.424517804625663,2.2598074425331,3.02442711293743,0.747185287708356,0.454951723579818,NA
"hsa-miR-4485-3p",0.683624046432989,-2.35498657000877,3.01094957092193,-0.782140821205349,0.434131818740672,NA
"hsa-miR-4489",0.828704250391042,3.17726785587392,3.00131329627053,1.05862585549534,0.289770206939121,NA
"hsa-miR-4499",0.0767089899356947,0.349967144090691,3.06038250977364,0.114354053120169,0.908957135287936,NA
"hsa-miR-449a",6.98389305010578,-1.47464803619206,1.6019457341766,-0.920535574165389,0.357292951796855,0.813771512885725
"hsa-miR-449b-5p",0.941176138497172,-0.254188254200642,2.98168760237189,-0.0852497941093624,0.932062804654929,NA
"hsa-miR-449c-5p",4.66235831669333,-0.217044956493293,1.84252579306144,-0.117797513234625,0.906228099981018,NA
"hsa-miR-4503",1.0814674587518,3.56577607035078,2.99494548132246,1.19059799004297,0.233811441063538,NA
"hsa-miR-4504",1.66784384482124,0.26503579204907,2.56884206603083,0.103173252865087,0.917825467726156,NA
"hsa-miR-4508",0.798463689709931,-1.55624327197486,2.40179752079064,-0.6479494039375,0.517017675525397,NA
"hsa-miR-450b-5p",2.46777351987374,0.190247287772338,2.13690998920753,0.0890291536532573,0.929058740845343,NA
"hsa-miR-4516",17.560358986889,0.511872997208851,1.27079311856696,0.402798055584435,0.687096791682501,0.884176186771065
"hsa-miR-451a",3132.17469714396,0.516286244158098,0.352122929038639,1.46621023961051,0.142591019865847,0.539172943416411
"hsa-miR-452-5p",5.7767614357962,-0.458024579780647,1.41975246362305,-0.322608758580224,0.746991559743136,0.896452514614972
"hsa-miR-4520-3p",0,0,0,0,1,NA
"hsa-miR-4521",0.747058306136645,3.00286961964039,3.00476852475219,0.999368036141169,0.317616438006351,NA
"hsa-miR-4523",0.378549603017951,-2.088938861686,3.03072975858427,-0.689252763552824,0.49066421805533,NA
"hsa-miR-4533",0.450385559963878,2.31703533640563,3.02287911787994,0.766499501320005,0.443379148476048,NA
"hsa-miR-4538",0.780960652087033,-3.10902386403943,3.00222135995705,-1.03557449344239,0.300400696574866,NA
"hsa-miR-454-3p",590.936896563299,0.435591105678574,0.339561168339475,1.28280600461091,0.199560049920999,0.58791218075538
"hsa-miR-454-5p",5.47163602680467,1.21242149772569,1.57560689796614,0.769494916080108,0.441599561424502,0.82735786484053
"hsa-miR-455-5p",3.68570819067022,-1.81049342086193,2.28557991602697,-0.792137438803329,0.428280542174029,NA
"hsa-miR-4632-3p",1.52169554567518,4.04396162789756,2.98910980151448,1.35289831970997,0.176088116287778,NA
"hsa-miR-4632-5p",0.57695046795064,2.64928629717112,3.01316566732614,0.87923685242374,0.379272866731163,NA
"hsa-miR-4640-3p",0.693617207425479,-2.91155482628866,3.00630980039338,-0.96848130086516,0.332804053335524,NA
"hsa-miR-4644",0.977228281754114,-0.332055141382144,2.9776500429957,-0.111515838526168,0.91120730660761,NA
"hsa-miR-4646-3p",0.591248278038393,-2.14879892483041,3.01655176553532,-0.712336167865856,0.47625663255331,NA
"hsa-miR-4646-5p",1.12593550909766,-0.591442572067473,2.45040110955575,-0.241365615515371,0.809271759875596,NA
"hsa-miR-4647",0,0,0,0,1,NA
"hsa-miR-4651",0.378043463760539,2.10439467656436,3.0289434416675,0.694761958118917,0.487204492279725,NA
"hsa-miR-4655-5p",0.254710682775398,1.6241324291062,3.04534915994708,0.533315670487657,0.593815081858303,NA
"hsa-miR-4658",0.897901426381835,-0.914505696299842,2.98886330475629,-0.305971067611073,0.759626674711303,NA
"hsa-miR-4660",0.559936126036302,1.50273197568492,3.02542422623195,0.496701243632374,0.619399745315806,NA
"hsa-miR-4662a-5p",0.650548843739351,-0.282333389366427,3.02246696159981,-0.0934115717238433,0.925576597808411,NA
"hsa-miR-4664-3p",0.541238442336081,2.57192016650816,3.01528710383849,0.85296029132154,0.393681325078186,NA
"hsa-miR-4665-5p",1.19183210794076,2.81134732437366,2.9829255373593,0.942479887333183,0.345947003620928,NA
"hsa-miR-4668-5p",0.450239525250796,2.30532106484501,3.02319116019462,0.762545582693688,0.445734448604727,NA
"hsa-miR-4669",1.50316515762937,-0.56453304373083,2.59562512806358,-0.217494058609299,0.827823336731031,NA
"hsa-miR-4672",0.611527222808913,1.67368288169858,3.02057535978883,0.554094065647012,0.579514471240473,NA
"hsa-miR-4676-3p",0,0,0,0,1,NA
"hsa-miR-4677-3p",0.215681883043934,-0.371373620176299,3.06038250977364,-0.121348759179704,0.903414801098538,NA
"hsa-miR-4685-3p",3.60101929041013,0.973668956133842,1.82672602942527,0.533013128651908,0.594024492281575,NA
"hsa-miR-4687-3p",1.00699745380324,0.886011651954482,2.98584858062374,0.296736967073326,0.766667331833751,NA
"hsa-miR-4687-5p",0.966073064676199,1.80471736503631,3.00034029931021,0.601504224521208,0.547504198895065,NA
"hsa-miR-4688",0.881027010936001,-3.27150292995049,2.99924822742498,-1.09077431472194,0.275372201174481,NA
"hsa-miR-4697-3p",0.660812859458259,-2.8684592226164,3.00727789273086,-0.953839094667636,0.340165096799718,NA
"hsa-miR-4700-5p",0,0,0,0,1,NA
"hsa-miR-4701-3p",0.297162463237964,1.80603311921497,3.0390447845794,0.594276572816257,0.552327145012664,NA
"hsa-miR-4706",0.69465642220747,2.92734020037686,3.00639695809412,0.97370381928294,0.330203620403328,NA
"hsa-miR-4710",2.30227451313684,0.871591605696938,1.94423018591366,0.448296509339168,0.653939219521578,NA
"hsa-miR-4714-3p",1.49638749321242,4.03643567897761,2.73916889888655,1.47359868192808,0.140589676464778,NA
"hsa-miR-4716-3p",2.50248200788378,-0.078765176761033,2.37197226067931,-0.0332066179974953,0.973509820635628,NA
"hsa-miR-4725-3p",0.445808852851018,1.06227874499133,3.03988755359225,0.349446723361867,0.726753961268788,NA
"hsa-miR-4726-5p",0.541238442336081,2.57192016650816,3.01528710383849,0.85296029132154,0.393681325078186,NA
"hsa-miR-4732-3p",236.363731252576,0.455468827184812,0.41080030264791,1.10873537397363,0.267544356998312,0.712786085435801
"hsa-miR-4732-5p",341.659105980191,-0.620870666351593,0.419948584188043,-1.47844448041664,0.139288847163706,0.539172943416411
"hsa-miR-4733-5p",0.693617207425479,-2.91155482628866,3.00630980039338,-0.96848130086516,0.332804053335524,NA
"hsa-miR-4734",0.420963232928063,2.22407318337816,3.02542430911101,0.735127689917874,0.462261732032118,NA
"hsa-miR-4742-3p",7.17670563541957,2.98709446327984,1.20929595973809,2.47011034745108,0.0135071379640421,0.16627752597114
"hsa-miR-4742-5p",0.964419835177541,0.907606264626959,2.98674752079197,0.303877799616051,0.761220991829353,NA
"hsa-miR-4745-3p",1.0700231876265,2.62527812489164,2.99832895457486,0.875580419848858,0.381258173662459,NA
"hsa-miR-4745-5p",0.721332714499999,0.480987316676708,3.00880414688354,0.159859962030066,0.872991388504175,NA
"hsa-miR-4746-5p",0.527080616235033,1.97301824160446,3.0224396737407,0.652789949373107,0.513891703967023,NA
"hsa-miR-4747-5p",0.304176189809524,1.82047301993822,3.03850835234002,0.599133788306436,0.549083671564726,NA
"hsa-miR-4748",1.24480307164804,-0.781314949950742,2.96393295778008,-0.263607497564968,0.792082380607145,NA
"hsa-miR-4753-5p",0.843329711150774,-2.20024655928975,3.00608849641297,-0.731930068564251,0.464211252344422,NA
"hsa-miR-4754",0.450385559963878,2.31703533640563,3.02287911787994,0.766499501320005,0.443379148476048,NA
"hsa-miR-4765",0.60137604704009,2.72347017098032,3.01123322209442,0.904436810472637,0.36576382666982,NA
"hsa-miR-4772-3p",5.63219562492408,-0.193421604429666,1.3882214159343,-0.139330514721593,0.889188977788129,0.939573666646171
"hsa-miR-4779",0.828884624387624,-3.18725226579131,3.00074854336761,-1.06215239955241,0.28816650521972,NA
"hsa-miR-4781-3p",0.856798710694278,-3.23777284298315,2.99983850234096,-1.07931571664825,0.280447008942883,NA
"hsa-miR-4785",0.394087364968393,2.14416520949283,3.02774257010023,0.708172891139108,0.47883789856312,NA
"hsa-miR-4800-5p",0.482938211895569,-2.40455510692073,3.01971908249295,-0.796284369914184,0.425866768236633,NA
"hsa-miR-4804-5p",0.33961424370053,1.97533390089469,3.03306775547157,0.651265998700901,0.51487479303137,NA
"hsa-miR-483-3p",547.27011120394,-0.203312195549722,0.54064491938969,-0.376054945229547,0.706876048455243,0.889715891412937
"hsa-miR-483-5p",1286.03729518804,0.00487419275449089,0.500664764797863,0.00973544195078075,0.992232363876317,0.997822405362944
"hsa-miR-484",371.282329317788,0.569542651169651,0.367632504906947,1.54921733951085,0.121329482581618,0.488895840485301
"hsa-miR-485-3p",39.2737154614237,-1.08304717177448,0.631763850231018,-1.71432279858754,0.0864694582801959,0.417156710892297
"hsa-miR-485-5p",9.79593056664398,-0.20245850744074,1.07176246375552,-0.188902405418561,0.85016930826849,0.932629376334691
"hsa-miR-486-3p",99.9466338776746,0.232125983128587,0.377896112508005,0.614258722028186,0.539044374755622,0.874722008126169
"hsa-miR-486-5p",47858.2716170595,0.839941462923827,0.325935338028399,2.57701870562633,0.00996565574836235,0.146460124130355
"hsa-miR-487b-3p",2.28250336868362,-1.20436340673588,2.38644125521378,-0.5046692031931,0.613791195065423,NA
"hsa-miR-487b-5p",0.520212905569109,-2.48897888720587,3.01715271746787,-0.824942957907258,0.409403976141052,NA
"hsa-miR-489-3p",0.600738963143871,-2.73123909305762,3.01055736204397,-0.907220412901646,0.364290251142252,NA
"hsa-miR-491-5p",9.75435335194125,1.34411414815892,1.1471716494936,1.17167657407874,0.241326931646889,0.671346592168213
"hsa-miR-493-3p",4.56695730067314,-1.43060316663922,1.34284784988097,-1.06535015621168,0.286717503525176,NA
"hsa-miR-493-5p",5.62855333872122,-1.60136493822458,1.26125221279411,-1.26966273833288,0.204204791074698,0.58791218075538
"hsa-miR-494-3p",9.0739279830669,-1.7936520825178,0.922849433764065,-1.94360208382201,0.0519434543532882,0.289747081314436
"hsa-miR-497-3p",0.992913294932866,-0.111625354920552,2.97768874980036,-0.0374872474257212,0.970096508080899,NA
"hsa-miR-497-5p",7.74086291983059,-1.03476730023297,1.31372005801995,-0.787661948157033,0.430894468833452,0.82735786484053
"hsa-miR-4999-5p",1.0663153804913,-1.05243991380763,2.97854712330374,-0.353340024595712,0.723833542890961,NA
"hsa-miR-499a-5p",0.829819482922803,-2.15523223206558,3.00709343997142,-0.716716083184322,0.473549299994221,NA
"hsa-miR-5001-3p",1.54052695494882,1.46044501862992,1.89017095716558,0.772652342949943,0.439728158040624,NA
"hsa-miR-5003-3p",0,0,0,0,1,NA
"hsa-miR-5009-5p",1.22663041667345,3.73670135203234,2.91549884154577,1.28166792549681,0.199959161090109,NA
"hsa-miR-500a-3p",42.1818766054616,1.31356117340742,0.390975585047727,3.35970127967729,0.000780267899350657,0.0464817737153073
"hsa-miR-500a-5p",0.941282570737417,1.02270892510994,2.86555420718126,0.356897427571588,0.721168595519873,NA
"hsa-miR-500b-5p",0.864573580801723,0.822223680922373,2.93174533816917,0.280455355455887,0.779128172734704,NA
"hsa-miR-501-3p",35.5553702489761,1.47708176760608,0.477071922771006,3.09614063855751,0.00196057347804433,0.0636295210601659
"hsa-miR-501-5p",1.58695682827107,2.63985243066855,2.2449868979209,1.17588767805876,0.239639763403219,NA
"hsa-miR-5010-3p",1.62543935979526,-0.921695721348368,2.54800425623986,-0.361732410411486,0.717552004867504,NA
"hsa-miR-5010-5p",21.1285058288981,-1.09856754149556,0.662219187958208,-1.65891831809151,0.0971322528826899,0.450340445183381
"hsa-miR-502-3p",29.1624451359739,0.917530935746847,0.466063346649317,1.96868288901773,0.0489895174224289,0.279797649052106
"hsa-miR-503-3p",2.1928187929666,-1.35190876044027,1.94580280074037,-0.694781999453326,0.48719193059285,NA
"hsa-miR-503-5p",7.76574711783205,0.476517184213472,1.34305338011242,0.354801373697882,0.72273839918698,0.889715891412937
"hsa-miR-504-5p",6.74473279820726,-0.167970518672151,1.27787918998009,-0.131444756272123,0.895423485388694,0.939573666646171
"hsa-miR-505-3p",13.1905051811469,-0.65453554431019,0.845034469141497,-0.774566681256396,0.438595751807624,0.82735786484053
"hsa-miR-505-5p",80.1460354582244,-0.0597856921693515,0.366127755247184,-0.163291887360433,0.870288621122721,0.938846074356208
"hsa-miR-508-3p",0.620920558151446,-2.76893886553785,3.00962552601487,-0.920027704976398,0.357558281551635,NA
"hsa-miR-509-3p",1.09674578873947,-1.59979026698545,2.48485674968043,-0.643815892884448,0.519694826645922,NA
"hsa-miR-5090",2.5444804923419,3.99463389202519,1.99814428972853,1.99917188791602,0.0455897591213443,NA
"hsa-miR-5094",0,0,0,0,1,NA
"hsa-miR-511-5p",0.254710682775398,1.6241324291062,3.04534915994708,0.533315670487657,0.593815081858303,NA
"hsa-miR-5187-5p",19.9453627296641,0.264589526187078,0.687783445274783,0.384698887425778,0.700460519589023,0.889715891412937
"hsa-miR-5189-3p",3.97337927597552,-1.20928179011638,1.47980736725405,-0.817188653655879,0.413820625648849,NA
"hsa-miR-5189-5p",2.66478966139319,-3.0690500821841,2.03620892296376,-1.50723732106871,0.131749837166962,NA
"hsa-miR-518b",2.66978286968336,-3.30401768831539,2.52753157803758,-1.30721124001967,0.191140979185528,NA
"hsa-miR-518c-3p",0.297162463237964,1.80603311921497,3.0390447845794,0.594276572816257,0.552327145012664,NA
"hsa-miR-5190",0.815998723535724,3.11400749814293,3.00251947720505,1.03713148966536,0.29967458140438,NA
"hsa-miR-5193",4.57209834436273,-2.96049885924052,1.71976193124798,-1.72145853763153,0.0851676497968034,NA
"hsa-miR-5195-3p",0,0,0,0,1,NA
"hsa-miR-5196-3p",0.900902284460857,3.26669918727885,2.99969444918217,1.08901064512403,0.276149191406637,NA
"hsa-miR-5196-5p",0.520212905569109,-2.48897888720587,3.01715271746787,-0.824942957907258,0.409403976141052,NA
"hsa-miR-532-3p",64.0591760941381,0.430698971852757,0.304102669193066,1.41629461193357,0.156689264724657,0.553378003861325
"hsa-miR-532-5p",120.074306302568,0.310614894552196,0.450023197388854,0.690219740569953,0.490056011042157,0.852275244671035
"hsa-miR-542-3p",8.19117605256353,2.26521959414752,1.38393096987741,1.63680099907596,0.101672056935635,0.453711554075273
"hsa-miR-542-5p",5.8094393782071,0.924183463904375,1.46172760324667,0.632254232492878,0.527220764689708,0.867363193521778
"hsa-miR-543",0.693291451049338,2.94142785243054,3.00608684803628,0.978490642860839,0.327831717002999,NA
"hsa-miR-548ab",0.679715205253892,-0.364421527354761,1.78456540081695,-0.204207437389481,0.83819139962189,NA
"hsa-miR-548ad-5p",1.35705102576674,-1.28698347711753,1.43226004699688,-0.898568301067981,0.368882649450343,NA
"hsa-miR-548ae-5p",3.92589044681766,-0.0626964385609037,1.0642729572935,-0.058910111481498,0.953023704243019,NA
"hsa-miR-548am-5p",0.662499500879827,-0.318264809202163,1.92387696699255,-0.165428878593876,0.868606424978356,NA
"hsa-miR-548ap-5p",0.543227875525226,1.11930700414841,3.03776731048549,0.36846370697482,0.712527502115445,NA
"hsa-miR-548aq-3p",0.418319884832836,0.31887956413405,3.05200115730553,0.10448212425174,0.916786753412763,NA
"hsa-miR-548ar-3p",0.327994624988509,0.589100276726092,3.05469324577457,0.192850878739124,0.847075755857147,NA
"hsa-miR-548at-5p",2.6167508395412,4.84286214846554,2.39173771165753,2.02482994889491,0.0428848286773992,NA
"hsa-miR-548au-5p",0.532875449621699,-0.368440898089041,2.20133041185242,-0.167371920228457,0.867077417915664,NA
"hsa-miR-548ay-5p",1.35705102576674,-1.28698347711753,1.43226004699688,-0.898568301067981,0.368882649450343,NA
"hsa-miR-548az-5p",1.64133402667348,2.10216430322448,1.53101754533093,1.37305043278919,0.169736668815633,NA
"hsa-miR-548b-3p",0.731779762821264,2.98991113219121,3.00504200369867,0.994964838598318,0.319753365789404,NA
"hsa-miR-548b-5p",2.26824358924132,0.926302512494024,1.53001918601774,0.605418886873544,0.544900704872054,NA
"hsa-miR-548c-5p",0.662499500879827,-0.318264809202163,1.92387696699255,-0.165428878593876,0.868606424978356,NA
"hsa-miR-548d-5p",2.69114176335856,-0.102778812774487,1.0872472595682,-0.0945312226542707,0.924687181396864,NA
"hsa-miR-548e-3p",0.760258528472385,3.063874023563,3.00351297274859,1.02009681708122,0.307682546165771,NA
"hsa-miR-548h-3p",0.392058928048658,0.0829001202718117,3.05060427816388,0.0271749832861666,0.97832016878133,NA
"hsa-miR-548j-5p",23.7775297072164,0.682170538050207,0.764384287175743,0.892444480472904,0.372154738623867,0.8201187758563
"hsa-miR-548k",0.434240981313394,2.2456860748254,3.0248183275686,0.74242014945424,0.45783281512899,NA
"hsa-miR-548l",0.539978372739285,0.8138522211452,3.03539575936725,0.26812062928982,0.788606467125671,NA
"hsa-miR-548n",1.25257418520904,1.11143551448613,1.57615984510109,0.705154060319843,0.480714366839628,NA
"hsa-miR-548o-5p",0.662499500879827,-0.318264809202163,1.92387696699255,-0.165428878593876,0.868606424978356,NA
"hsa-miR-548q",0.958834365536662,-2.46874931887591,2.77129083812988,-0.890830108810187,0.373020319824127,NA
"hsa-miR-548s",0.327994624988509,0.589100276726092,3.05469324577457,0.192850878739124,0.847075755857147,NA
"hsa-miR-548z",0.392058928048658,0.0829001202718117,3.05060427816388,0.0271749832861666,0.97832016878133,NA
"hsa-miR-550a-3p",0.827951920645407,0.0581169709326755,2.65717738466804,0.0218716941021745,0.982550304206442,NA
"hsa-miR-552-5p",0.567824404526927,-2.66537162867629,3.01224410286596,-0.884845828444101,0.376239788357959,NA
"hsa-miR-556-3p",0.422202603112623,2.22611044171484,3.02536681278795,0.735815053006224,0.461843259089462,NA
"hsa-miR-5583-3p",0.505107139279286,1.92395658521568,3.02374839578291,0.636281969723057,0.524592654659351,NA
"hsa-miR-5584-5p",0.281490974977424,1.71402649664921,3.04234433274039,0.563390040438092,0.573169317581532,NA
"hsa-miR-5695",0.59711626528641,1.63162973749546,3.02192817114666,0.539930019870837,0.589245294159795,NA
"hsa-miR-5697",1.29766557283925,-0.39842164844552,2.68866755810351,-0.148185537942278,0.882196344858526,NA
"hsa-miR-5698",0.457014286199001,2.34913812023086,3.02203645540435,0.77733612909595,0.436960484645311,NA
"hsa-miR-570-3p",0,0,0,0,1,NA
"hsa-miR-574-3p",156.991469508165,-0.851401651379616,0.358851675380808,-2.37257259695422,0.0176646913550313,0.197443166126148
"hsa-miR-574-5p",9.54590894713408,-0.503164466243264,0.860234268846473,-0.584915626435088,0.558604450837031,0.876381027235558
"hsa-miR-576-3p",1.69415986387896,0.825248839932656,2.25896351818044,0.365321897981505,0.714871134141045,NA
"hsa-miR-576-5p",45.8295438039394,0.497215686348229,0.720670360002384,0.689934974357186,0.490235080507213,0.852275244671035
"hsa-miR-579-3p",0.728562377857411,-3.003143610656,3.00434473106638,-0.999600205529693,0.317504023653731,NA
"hsa-miR-579-5p",1.59118420990789,0.0652338129005538,2.8753186174756,0.022687507570144,0.981899540787114,NA
"hsa-miR-582-3p",0.708307119767136,-1.99431779733084,3.01094953019566,-0.662355106696605,0.507743667732644,NA
"hsa-miR-584-3p",0.443149082917764,1.09913225311508,3.03850822754232,0.361734170456437,0.717550689491564,NA
"hsa-miR-584-5p",417.31643022308,0.111934585349545,0.272778204727292,0.410350179778662,0.681549086946812,0.884176186771065
"hsa-miR-589-3p",0.609715462969842,2.19925174820176,3.01562610822965,0.729285285798527,0.465827171052254,NA
"hsa-miR-589-5p",17.1611973426477,0.283191026271493,0.641593494549862,0.441386997650558,0.658932853649658,0.884176186771065
"hsa-miR-590-3p",17.9085518049081,0.113201584878119,0.733588835681732,0.154312033351652,0.87736370971752,0.938846074356208
"hsa-miR-590-5p",0.668305741734846,0.516367846029818,3.01639206171742,0.171187244716398,0.864076536692403,NA
"hsa-miR-597-3p",1.52460375872373,4.06116094092291,2.98893348348888,1.35873245870378,0.174231382627613,NA
"hsa-miR-598-3p",14.5613991525583,-0.882728330685415,1.20345495126255,-0.733495117336416,0.463256504761023,0.827981340299246
"hsa-miR-599",24.0122826700901,-1.60587030926627,0.659634668924094,-2.43448439707626,0.0149130227920979,0.177464971225965
"hsa-miR-610",0.445052841548579,-2.30329595844391,3.02299806342622,-0.761924390991303,0.446105131618406,NA
"hsa-miR-6124",0.91045881736479,2.42980762940469,3.00180495747505,0.809448869538982,0.418257001945361,NA
"hsa-miR-6130",0.466969585088229,2.38496380442839,3.02089560270624,0.789488985416061,0.429826264941808,NA
"hsa-miR-6134",0,0,0,0,1,NA
"hsa-miR-615-3p",0,0,0,0,1,NA
"hsa-miR-616-3p",1.44840403884156,3.99225328767035,2.75052854184723,1.45144950395213,0.14665473352968,NA
"hsa-miR-619-5p",0.8968852506632,-3.30144099008248,2.99873562984371,-1.10094433041253,0.270920886706505,NA
"hsa-miR-624-5p",0.976857506383011,2.47118453824903,3.00103002069247,0.823445457462907,0.410254721789252,NA
"hsa-miR-625-3p",172.784607572009,-0.347734422982648,0.415155928582582,-0.837599559688036,0.402255640221625,0.82735786484053
"hsa-miR-625-5p",41.9735361580557,-0.131187411212415,0.380416875354204,-0.344851713242918,0.730205853459289,0.892751677003309
"hsa-miR-627-5p",2.27454124120638,-0.660168664310904,2.1892254778493,-0.301553527030689,0.762992439632396,NA
"hsa-miR-628-3p",80.9590853426366,0.0574577445509833,0.379872124829256,0.151255490454345,0.879774178715141,0.938846074356208
"hsa-miR-628-5p",9.76779950149564,0.702430861847681,1.19288266961351,0.588851594327601,0.555960831709786,0.876381027235558
"hsa-miR-629-3p",0.541238442336081,2.57192016650816,3.01528710383849,0.85296029132154,0.393681325078186,NA
"hsa-miR-629-5p",272.584876731382,-0.0339290562597207,0.869574992911582,-0.0390179760645102,0.968876056699271,0.977086870739096
"hsa-miR-636",8.09719142808282,0.852002751089286,1.10192613486144,0.773194068218031,0.439407536159289,0.82735786484053
"hsa-miR-641",0.328247694617215,-1.87517692032918,3.03921409141557,-0.616994020140179,0.537238669988625,NA
